"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
4000, 2651.06690781215, 734.97148879159, 3356.23296664565, 3550.0005029979, 52.7863811047905, 105.514833045356, 83.267189990584
4001, 2637.26360778591, 726.187051753713, 3356.23296664565, 3550.0005029979, 52.2393550192753, 104.413539153734, 83.267189990584
4002, 2597.79120976631, 701.09421246773, 3356.23296664565, 3550.0005029979, 50.694646289991, 101.303641957238, 83.267189990584
4003, 2581.16391871394, 690.538839492167, 3356.23296664565, 3550.0005029979, 50.0519047825831, 100.009300698926, 83.267189990584
4004, 2482.74806292107, 628.207123335942, 3356.23296664565, 3550.0005029979, 46.3578315600357, 92.5722549413661, 83.267189990584
4005, 2516.01001163714, 649.249988413566, 3356.23296664565, 3550.0005029979, 47.5848056553369, 95.0418458663936, 83.267189990584
4006, 2603.34616750842, 704.625501213444, 3356.23296664565, 3550.0005029979, 50.9091013146918, 101.734868929538, 83.267189990584
4007, 2326.21869268661, 529.603433182326, 3356.23296664565, 3550.0005029979, 40.8583512443827, 81.5025613798323, 83.267189990584
4008, 2009.66622353557, 335.561994186123, 3356.23296664565, 3550.0005029979, 31.1206282261423, 61.9121671861222, 83.267189990584
4009, 1779.00766160947, 200.180405831156, 3356.23296664565, 3550.0005029979, 25.1647072136214, 49.9370035637416, 83.267189990584
4010, 1650.8410848681, 125.176636288019, 3356.23296664565, 3550.0005029979, 22.2617056177532, 44.1047739533169, 83.267189990584
4011, 1585.58271261026, 85.4590929386157, 3356.23296664565, 3550.0005029979, 20.9089902761804, 41.3853177366268, 83.267189990584
4012, 1557.20156377726, 68.2086916880903, 3356.23296664565, 3550.0005029979, 20.3441972794872, 40.2502993966454, 83.267189990584
4013, 1578.64381448314, 81.2409095288686, 3356.23296664565, 3550.0005029979, 20.7694209700545, 41.1047678063187, 83.267189990584
4014, 1663.64112173106, 133.00639531812, 3356.23296664565, 3550.0005029979, 22.5381647035646, 44.6599258627918, 83.267189990584
4015, 1856.76865606256, 251.320137744705, 3356.23296664565, 3550.0005029979, 27.046296965979, 53.7236747260782, 83.267189990584
4016, 2121.46751351162, 411.72761955649, 3356.23296664565, 3550.0005029979, 34.3453076993862, 68.4013025421353, 83.267189990584
4017, 2325.39470245771, 539.150012935995, 3356.23296664565, 3550.0005029979, 40.8412564210033, 81.4712872159965, 83.267189990584
4018, 2452.38012240436, 612.386256638756, 3356.23296664565, 3550.0005029979, 45.2611044907791, 90.3670614405397, 83.267189990584
4019, 2543.77651883909, 670.178942319736, 3356.23296664565, 3550.0005029979, 48.6356117775906, 97.1599217885578, 83.267189990584
4020, 2586.62907521279, 697.354738271906, 3356.23296664565, 3550.0005029979, 50.2714654423192, 100.452862984413, 83.267189990584
4021, 2598.43937832019, 701.508916445616, 3356.23296664565, 3550.0005029979, 50.7194480870471, 101.353560285262, 83.267189990584
4022, 2597.92504285747, 701.181760897806, 3356.23296664565, 3550.0005029979, 50.6988194709043, 101.311597404221, 83.267189990584
4023, 2586.09331050091, 693.668260558502, 3356.23296664565, 3550.0005029979, 50.2416026936661, 100.391172836574, 83.267189990584
4024, 2555.00304832621, 673.942873809677, 3356.23296664565, 3550.0005029979, 49.052512813469, 97.9973663892808, 83.267189990584
4025, 2548.7523415143, 669.982848174885, 3356.23296664565, 3550.0005029979, 48.8149359036473, 97.5187865344212, 83.267189990584
4026, 2517.67579544921, 650.296162822353, 3356.23296664565, 3550.0005029979, 47.6484023463494, 95.1705664243532, 83.267189990584
4027, 2467.54473815794, 618.593860315392, 3356.23296664565, 3550.0005029979, 45.8044423353902, 91.4586719431506, 83.267189990584
4028, 2389.04389751947, 569.099745828112, 3356.23296664565, 3550.0005029979, 43.0102941215776, 85.8338383993591, 83.267189990584
4029, 2436.3697878521, 598.932941539611, 3356.23296664565, 3550.0005029979, 44.679141376602, 89.1924704371536, 83.267189990584
4030, 2508.67658365235, 644.605286534685, 3356.23296664565, 3550.0005029979, 47.3129250644416, 94.4947896734295, 83.267189990584
4031, 2230.10963640748, 469.390957827305, 3356.23296664565, 3550.0005029979, 37.7082963954411, 75.1621267122337, 83.267189990584
4032, 1912.7077689914, 278.997499533969, 3356.23296664565, 3550.0005029979, 28.4959089952974, 56.6370415919976, 83.267189990584
4033, 1707.3441072814, 156.301840108804, 3356.23296664565, 3550.0005029979, 23.516857798115, 46.62423463463, 83.267189990584
4034, 1582.61405780918, 83.6539570438018, 3356.23296664565, 3550.0005029979, 20.8491272147079, 41.2649499459589, 83.267189990584
4035, 1522.66250442891, 50.6125843065856, 3356.23296664565, 3550.0005029979, 19.6407223449378, 38.8243834309367, 83.267189990584
4036, 1484.05559150832, 37.6193066767737, 3356.23296664565, 3550.0005029979, 19.0222551006782, 37.5916673501999, 83.267189990584
4037, 1508.66955391288, 52.536344877707, 3356.23296664565, 3550.0005029979, 19.4876307932363, 38.5266579957166, 83.267189990584
4038, 1613.31618251081, 116.129182221516, 3356.23296664565, 3550.0005029979, 21.5910033554378, 42.7540225701263, 83.267189990584
4039, 1814.69053781723, 232.698848215146, 3356.23296664565, 3550.0005029979, 26.2474749803602, 52.1251789373936, 83.267189990584
4040, 2051.04765124123, 375.314412997042, 3356.23296664565, 3550.0005029979, 32.6055718223332, 64.9165631908638, 83.267189990584
4041, 2205.76011475657, 468.399330729206, 3356.23296664565, 3550.0005029979, 37.3343953537205, 74.4278705058987, 83.267189990584
4042, 2333.48654494095, 530.829582200099, 3356.23296664565, 3550.0005029979, 41.1158662691202, 82.0388641688886, 83.267189990584
4043, 2445.26148300773, 601.20254500173, 3356.23296664565, 3550.0005029979, 45.0074426253945, 89.8723986599745, 83.267189990584
4044, 2506.59084245397, 639.95716966691, 3356.23296664565, 3550.0005029979, 47.2426453529716, 94.3724074028428, 83.267189990584
4045, 2520.95132027064, 649.045526283686, 3356.23296664565, 3550.0005029979, 47.7759923624044, 95.4462521809652, 83.267189990584
4046, 2548.55644299751, 666.53476711731, 3356.23296664565, 3550.0005029979, 48.8121190335595, 97.5321603610175, 83.267189990584
4047, 2527.17921736033, 652.98858441729, 3356.23296664565, 3550.0005029979, 48.0092638285076, 95.916216523861, 83.267189990584
4048, 2488.40610170102, 628.452253610792, 3356.23296664565, 3550.0005029979, 46.5733159903636, 93.0253727179988, 83.267189990584
4049, 2473.998757767, 619.347992181456, 3356.23296664565, 3550.0005029979, 46.046256264321, 91.9640223893115, 83.267189990584
4050, 2447.8185960444, 602.813283656232, 3356.23296664565, 3550.0005029979, 45.0997833594531, 90.0587049130109, 83.267189990584
4051, 2388.16044048851, 565.209451125141, 3356.23296664565, 3550.0005029979, 42.990073640478, 85.811501465084, 83.267189990584
4052, 2297.62403912705, 508.320801056109, 3356.23296664565, 3550.0005029979, 39.9167383553468, 79.6252821321564, 83.267189990584
4053, 2359.95135970255, 547.461238534212, 3356.23296664565, 3550.0005029979, 42.0159726227172, 83.8505418021441, 83.267189990584
4054, 2450.70463722467, 604.63797125628, 3356.23296664565, 3550.0005029979, 45.2029919561017, 90.2660871934459, 83.267189990584
4055, 2176.85264713172, 436.136555660789, 3356.23296664565, 3550.0005029979, 36.0468330726814, 71.8398000076971, 83.267189990584
4056, 1877.85031334714, 257.515174243918, 3356.23296664565, 3550.0005029979, 27.5986565651743, 54.8325289093666, 83.267189990584
4057, 1665.57386838541, 130.787753571805, 3356.23296664565, 3550.0005029979, 22.5995091025812, 44.7802061435571, 83.267189990584
4058, 1554.76949821912, 70.0969639583351, 3356.23296664565, 3550.0005029979, 20.2616253744651, 40.0718298226958, 83.267189990584
4059, 1492.43425027947, 42.6948178098373, 3356.23296664565, 3550.0005029979, 19.1793855827271, 37.9073328764061, 83.267189990584
4060, 1462.20078760654, 24.3849901892742, 3356.23296664565, 3550.0005029979, 18.6183842258362, 36.780323956452, 83.267189990584
4061, 1490.92752203044, 41.7830104139258, 3356.23296664565, 3550.0005029979, 19.1509349998198, 37.8501371203545, 83.267189990584
4062, 1599.54242988616, 107.741940324258, 3356.23296664565, 3550.0005029979, 21.3027082527675, 42.1746138648569, 83.267189990584
4063, 1809.52326337303, 229.523589606079, 3356.23296664565, 3550.0005029979, 26.1199922121536, 51.8688232187861, 83.267189990584
4064, 2051.53984658386, 375.619999417577, 3356.23296664565, 3550.0005029979, 32.6198881509914, 64.9453662940698, 83.267189990584
4065, 2203.54455493003, 467.014435139386, 3356.23296664565, 3550.0005029979, 37.2636314695696, 74.2854640702127, 83.267189990584
4066, 2338.92750581973, 534.247533420063, 3356.23296664565, 3550.0005029979, 41.2998949057572, 82.4092841277007, 83.267189990584
4067, 2425.48211425885, 588.725301316219, 3356.23296664565, 3550.0005029979, 44.3017225614963, 88.451725166558, 83.267189990584
4068, 2450.90287955997, 604.76299187566, 3356.23296664565, 3550.0005029979, 45.209749363015, 90.2795337886542, 83.267189990584
4069, 2450.47014518986, 604.490259568015, 3356.23296664565, 3550.0005029979, 45.194715657177, 90.2495039940646, 83.267189990584
4070, 2422.09891991708, 586.592099880969, 3356.23296664565, 3550.0005029979, 44.1824520195399, 88.2119482713104, 83.267189990584
4071, 2391.43914865308, 567.273763182704, 3356.23296664565, 3550.0005029979, 43.1049482477556, 86.0429081382949, 83.267189990584
4072, 2363.48698551313, 549.683386670166, 3356.23296664565, 3550.0005029979, 42.1378685179594, 84.096191513559, 83.267189990584
4073, 2340.96821890612, 535.527647699901, 3356.23296664565, 3550.0005029979, 41.3693587266587, 82.5492218384683, 83.267189990584
4074, 2317.72131707645, 520.928003776192, 3356.23296664565, 3550.0005029979, 40.5860732861323, 80.9726141494813, 83.267189990584
4075, 2252.70074223269, 480.181364834338, 3356.23296664565, 3550.0005029979, 38.4478444127899, 76.6677345893628, 83.267189990584
4076, 2187.66086925134, 439.523203128747, 3356.23296664565, 3550.0005029979, 36.3890141058729, 72.5245176048448, 83.267189990584
4077, 2260.1183946658, 484.82544254442, 3356.23296664565, 3550.0005029979, 38.6876555431805, 77.1503922701681, 83.267189990584
4078, 2338.76394636539, 534.153036132342, 3356.23296664565, 3550.0005029979, 41.2935884380221, 82.39534873061, 83.267189990584
4079, 2128.8855090652, 406.24255216456, 3356.23296664565, 3550.0005029979, 34.5869142510642, 68.9021051481329, 83.267189990584
4080, 1877.35597480373, 257.210743166605, 3356.23296664565, 3550.0005029979, 27.5860922068001, 54.8072608612818, 83.267189990584
4081, 1689.79614216803, 145.577714097103, 3356.23296664565, 3550.0005029979, 23.1276016442809, 45.8417421542984, 83.267189990584
4082, 1555.26320159391, 70.3967746496837, 3356.23296664565, 3550.0005029979, 20.2713198514929, 40.0913084292885, 83.267189990584
4083, 1474.21574429242, 31.6600369286952, 3356.23296664565, 3550.0005029979, 18.8392944210411, 37.2240862717846, 83.267189990584
4084, 1446.45344605627, 14.8584064515228, 3356.23296664565, 3550.0005029979, 18.3327877740274, 36.206605026272, 83.267189990584
4085, 1442.49593295639, 12.4662116355221, 3356.23296664565, 3550.0005029979, 18.261619862273, 36.0635933042452, 83.267189990584
4086, 1467.31644800203, 27.4836085163233, 3356.23296664565, 3550.0005029979, 18.7120142607532, 36.9683514445735, 83.267189990584
4087, 1501.53604262528, 48.2113057076876, 3356.23296664565, 3550.0005029979, 19.3515981640244, 38.2533383142063, 83.267189990584
4088, 1638.40353461114, 131.418310294009, 3356.23296664565, 3550.0005029979, 22.1250756757614, 43.8274373076109, 83.267189990584
4089, 1816.41287472398, 233.757367237755, 3356.23296664565, 3550.0005029979, 26.290077097008, 52.2108484058397, 83.267189990584
4090, 1962.03814936211, 323.538865683324, 3356.23296664565, 3550.0005029979, 30.0913650603381, 59.8557816158936, 83.267189990584
4091, 2040.21824504611, 368.59246712193, 3356.23296664565, 3550.0005029979, 32.2917303860998, 64.2851482540009, 83.267189990584
4092, 2063.94421564894, 380.017805732661, 3356.23296664565, 3550.0005029979, 32.9912123267516, 65.6885294673717, 83.267189990584
4093, 2065.40776135086, 380.927166671377, 3356.23296664565, 3550.0005029979, 33.0338055485994, 65.7740373319491, 83.267189990584
4094, 2036.65353384123, 363.069518231454, 3356.23296664565, 3550.0005029979, 32.198839534334, 64.0943295249947, 83.267189990584
4095, 2024.55722991292, 355.565481214377, 3356.23296664565, 3550.0005029979, 31.8518595407847, 63.3961705930557, 83.267189990584
4096, 2008.80401107086, 345.797013325314, 3356.23296664565, 3550.0005029979, 31.4043908874118, 62.4959766100058, 83.267189990584
4097, 2023.03205321278, 354.6213564288, 3356.23296664565, 3550.0005029979, 31.808016435137, 63.3078236209676, 83.267189990584
4098, 2020.59968372768, 353.111596544648, 3356.23296664565, 3550.0005029979, 31.7388823016437, 63.1688288867481, 83.267189990584
4099, 2026.74029889521, 356.920930444867, 3356.23296664565, 3550.0005029979, 31.9140230394661, 63.5211328767012, 83.267189990584
4100, 2006.84139568885, 344.580161923298, 3356.23296664565, 3550.0005029979, 31.3490108833915, 62.3845871387022, 83.267189990584
4101, 2111.93682067508, 409.867302627469, 3356.23296664565, 3550.0005029979, 34.4182738432162, 68.5595910519444, 83.267189990584
4102, 2219.27616610677, 476.850202057111, 3356.23296664565, 3550.0005029979, 37.767602135743, 75.2993744763949, 83.267189990584
4103, 2080.44265117323, 390.272021521469, 3356.23296664565, 3550.0005029979, 33.476894344877, 66.6655938778481, 83.267189990584
4104, 1863.73524768945, 256.153003213124, 3356.23296664565, 3550.0005029979, 27.5011376188662, 54.6445603219836, 83.267189990584
4105, 1682.0390015368, 144.667105356122, 3356.23296664565, 3550.0005029979, 23.1636632990226, 45.9218831084096, 83.267189990584
4106, 1564.90420861791, 76.6127432590577, 3356.23296664565, 3550.0005029979, 20.6664131394461, 40.9054032556715, 83.267189990584
4107, 1495.02844556544, 34.1808597416908, 3356.23296664565, 3550.0005029979, 19.3095855388541, 38.1786712879618, 83.267189990584
4108, 1459.62751418532, 12.7454908517463, 3356.23296664565, 3550.0005029979, 18.6554049974622, 36.863471638034, 83.267189990584
4109, 1451.01674484644, 7.53345861921115, 3356.23296664565, 3550.0005029979, 18.4999818051257, 36.5512092685036, 83.267189990584
4110, 1467.98965473157, 17.8089060695829, 3356.23296664565, 3550.0005029979, 18.8076491050677, 37.1693778868906, 83.267189990584
4111, 1462.59087595023, 14.5392320765087, 3356.23296664565, 3550.0005029979, 18.7092697185351, 36.9717368004099, 83.267189990584
4112, 1551.17134541253, 68.2701638991452, 3356.23296664565, 3550.0005029979, 20.3919267381154, 40.3530670062236, 83.267189990584
4113, 1720.54870336828, 171.573101116614, 3356.23296664565, 3550.0005029979, 24.0124017824953, 47.6320867430955, 83.267189990584
4114, 1858.16449475723, 256.062101833462, 3356.23296664565, 3550.0005029979, 27.3434484219336, 54.3306350280308, 83.267189990584
4115, 1928.23379875523, 299.268276297724, 3356.23296664565, 3550.0005029979, 29.1741417066914, 58.0125583091608, 83.267189990584
4116, 1956.3501465949, 316.645881287898, 3356.23296664565, 3550.0005029979, 29.9350093609903, 59.5432238400507, 83.267189990584
4117, 1955.15942100873, 315.911892539558, 3356.23296664565, 3550.0005029979, 29.9027621002101, 59.4784772495903, 83.267189990584
4118, 1945.81736282349, 310.137270861912, 3356.23296664565, 3550.0005029979, 29.6487117237019, 58.96747530028, 83.267189990584
4119, 1943.83816697779, 308.913502464709, 3356.23296664565, 3550.0005029979, 29.5950186009333, 58.8594399362486, 83.267189990584
4120, 1923.18705851077, 296.157499531008, 3356.23296664565, 3550.0005029979, 29.0399649243513, 57.7430269887786, 83.267189990584
4121, 1932.00878052366, 301.603843052977, 3356.23296664565, 3550.0005029979, 29.2759162081173, 58.2175194001646, 83.267189990584
4122, 1986.06862375374, 335.028338370101, 3356.23296664565, 3550.0005029979, 30.755672104947, 61.1950684329672, 83.267189990584
4123, 2008.7163493044, 349.056520581935, 3356.23296664565, 3550.0005029979, 31.3913113288485, 62.4737284283025, 83.267189990584
4124, 2018.7832097923, 355.297447545561, 3356.23296664565, 3550.0005029979, 31.6770075542301, 63.0484859099592, 83.267189990584
4125, 2139.04133879168, 426.752468081957, 3356.23296664565, 3550.0005029979, 35.2439816304544, 70.2212981529839, 83.267189990584
4126, 2289.75341347744, 506.729888566614, 3356.23296664565, 3550.0005029979, 39.6530297111505, 79.0985812379748, 83.267189990584
4127, 2091.0588886139, 382.711095025827, 3356.23296664565, 3550.0005029979, 33.4659436790843, 66.6467245183098, 83.267189990584
4128, 1811.87006986792, 220.346083224536, 3356.23296664565, 3550.0005029979, 25.9518096865727, 51.5195617226483, 83.267189990584
4129, 1619.21659862169, 105.905403345622, 3356.23296664565, 3550.0005029979, 21.5957734508306, 42.7662174482341, 83.267189990584
4130, 1503.74984735441, 49.5533912300074, 3356.23296664565, 3550.0005029979, 19.3937146062831, 38.3379589591096, 83.267189990584
4131, 1457.29615929418, 21.4159916478614, 3356.23296664565, 3550.0005029979, 18.5289954224576, 36.6007764617144, 83.267189990584
4132, 1438.08185290045, 9.79622479878876, 3356.23296664565, 3550.0005029979, 18.1826711855368, 35.904993518208, 83.267189990584
4133, 1465.34536332955, 26.2908773112281, 3356.23296664565, 3550.0005029979, 18.675737985364, 36.8954357586182, 83.267189990584
4134, 1582.20587305843, 97.1986064670705, 3356.23296664565, 3550.0005029979, 20.9443585874487, 41.4538722055405, 83.267189990584
4135, 1810.75370973635, 230.279625933959, 3356.23296664565, 3550.0005029979, 26.1503070966495, 51.929785669927, 83.267189990584
4136, 2054.34560795369, 374.054729873438, 3356.23296664565, 3550.0005029979, 32.7107797067695, 65.1241932766016, 83.267189990584
4137, 2222.47079126363, 478.848214248036, 3356.23296664565, 3550.0005029979, 37.8705467719319, 75.506512545629, 83.267189990584
4138, 2332.49736239865, 530.208275072665, 3356.23296664565, 3550.0005029979, 41.0824688322373, 81.9716408425857, 83.267189990584
4139, 2399.76621147626, 572.518661613137, 3356.23296664565, 3550.0005029979, 43.3951512690424, 86.6267670748594, 83.267189990584
4140, 2429.6265379746, 591.338751801696, 3356.23296664565, 3550.0005029979, 44.4485363072595, 88.747078810258, 83.267189990584
4141, 2436.60466908919, 595.740429780747, 3356.23296664565, 3550.0005029979, 44.6976908142065, 89.248857235723, 83.267189990584
4142, 2450.68273354167, 604.624161204274, 3356.23296664565, 3550.0005029979, 45.2020648882756, 90.2641677279338, 83.267189990584
4143, 2452.44320928029, 605.735729747868, 3356.23296664565, 3550.0005029979, 45.2656705731685, 90.3923280543957, 83.267189990584
4144, 2413.7152056494, 581.307227185924, 3356.23296664565, 3550.0005029979, 43.8862547529266, 87.6157722560745, 83.267189990584
4145, 2376.86233967488, 558.097825814666, 3356.23296664565, 3550.0005029979, 42.5989420640003, 85.0243806769124, 83.267189990584
4146, 2393.55328616933, 568.606110230564, 3356.23296664565, 3550.0005029979, 43.177763339683, 86.1890734242523, 83.267189990584
4147, 2406.4217067488, 576.711537841132, 3356.23296664565, 3550.0005029979, 43.6284511287036, 87.0963456288271, 83.267189990584
4148, 2433.58949862513, 593.838239869674, 3356.23296664565, 3550.0005029979, 44.5897132784127, 89.0313058073958, 83.267189990584
4149, 2525.15469552838, 651.706981225078, 3356.23296664565, 3550.0005029979, 47.9329142251896, 95.7621922524252, 83.267189990584
4150, 2473.35752985213, 618.939001432378, 3356.23296664565, 3550.0005029979, 46.0237561044275, 91.9190994069413, 83.267189990584
4151, 2157.81421755279, 424.26423723293, 3356.23296664565, 3550.0005029979, 35.4622769966092, 70.663518394083, 83.267189990584
4152, 1861.89848497738, 247.70206035617, 3356.23296664565, 3550.0005029979, 27.1950262627138, 54.0200861018627, 83.267189990584
4153, 1659.88923452056, 127.318943597311, 3356.23296664565, 3550.0005029979, 22.4771230097567, 44.5342036854555, 83.267189990584
4154, 1543.1601568567, 63.0487285614443, 3356.23296664565, 3550.0005029979, 20.0349347528904, 39.6163586911088, 83.267189990584
4155, 1476.4298154985, 33.0007190675008, 3356.23296664565, 3550.0005029979, 18.8803079716356, 37.3064845692102, 83.267189990584
4156, 1461.93997299992, 24.2281082080836, 3356.23296664565, 3550.0005029979, 18.6136261243114, 36.7707656330099, 83.267189990584
4157, 1483.80072026084, 37.4651444737119, 3356.23296664565, 3550.0005029979, 19.0174532597843, 37.5819996907948, 83.267189990584
4158, 1619.96185955357, 120.177380605353, 3356.23296664565, 3550.0005029979, 21.7313133050632, 43.0359928662867, 83.267189990584
4159, 1858.48694212217, 259.639668075042, 3356.23296664565, 3550.0005029979, 27.3478937829403, 54.3381200956853, 83.267189990584
4160, 2080.44624615301, 390.274040532414, 3356.23296664565, 3550.0005029979, 33.4770370087975, 66.6658768468508, 83.267189990584
4161, 2240.56061029421, 479.278640988582, 3356.23296664565, 3550.0005029979, 38.0370900999687, 75.8277612810265, 83.267189990584
4162, 2342.63765291626, 543.262167749442, 3356.23296664565, 3550.0005029979, 41.4106710629467, 82.6168476763689, 83.267189990584
4163, 2393.93819161863, 575.520785383413, 3356.23296664565, 3550.0005029979, 43.1789808173341, 86.1755240074885, 83.267189990584
4164, 2414.73756989499, 588.613713549057, 3356.23296664565, 3550.0005029979, 43.9118829796806, 87.6523642411554, 83.267189990584
4165, 2409.30759195215, 585.192498821139, 3356.23296664565, 3550.0005029979, 43.7201966649339, 87.2665050588761, 83.267189990584
4166, 2399.67997069371, 579.128515780404, 3356.23296664565, 3550.0005029979, 43.3817303288526, 86.5852766737187, 83.267189990584
4167, 2364.64847414067, 557.083220628138, 3356.23296664565, 3550.0005029979, 42.16502569735, 84.1365866462604, 83.267189990584
4168, 2346.07208223864, 545.408962528899, 3356.23296664565, 3550.0005029979, 41.5285885575519, 82.8555128551022, 83.267189990584
4169, 2343.56147260367, 543.833406539592, 3356.23296664565, 3550.0005029979, 41.4428086888119, 82.6827339935825, 83.267189990584
4170, 2367.47012797833, 558.862811395889, 3356.23296664565, 3550.0005029979, 42.2610802046151, 84.3294099790709, 83.267189990584
4171, 2403.02861205976, 581.240137565077, 3356.23296664565, 3550.0005029979, 43.4983835262663, 86.8196752775752, 83.267189990584
4172, 2449.21253931279, 610.353413219785, 3356.23296664565, 3550.0005029979, 45.1409073490955, 90.1257336916547, 83.267189990584
4173, 2509.61215284955, 648.513614160036, 3356.23296664565, 3550.0005029979, 47.3507310028007, 94.5744923020104, 83.267189990584
4174, 2465.50061832814, 620.632886460197, 3356.23296664565, 3550.0005029979, 45.7317493550097, 91.3159054825969, 83.267189990584
4175, 2157.51510797969, 427.426337485022, 3356.23296664565, 3550.0005029979, 35.4355496147704, 70.5929811552292, 83.267189990584
4176, 1856.21671141434, 244.205648239374, 3356.23296664565, 3550.0005029979, 27.0525336302291, 53.7335393241457, 83.267189990584
4177, 1665.82126110978, 130.938732724071, 3356.23296664565, 3550.0005029979, 22.604851110905, 44.7909455922634, 83.267189990584
4178, 1551.80528810575, 68.2970093137937, 3356.23296664565, 3550.0005029979, 20.2035123298664, 39.9550666264184, 83.267189990584
4179, 1486.02329152441, 38.8112993889148, 3356.23296664565, 3550.0005029979, 19.0590549447205, 37.6656021630027, 83.267189990584
4180, 1465.63583038949, 26.4646648138157, 3356.23296664565, 3550.0005029979, 18.6813330946069, 36.9067996778922, 83.267189990584
4181, 1485.52424789016, 38.5092211988915, 3356.23296664565, 3550.0005029979, 19.0496817485092, 37.6467536681037, 83.267189990584
4182, 1615.04266165123, 117.180521807451, 3356.23296664565, 3550.0005029979, 21.6273484501139, 42.8270415982288, 83.267189990584
4183, 1864.8840199401, 263.578979668475, 3356.23296664565, 3550.0005029979, 27.5116088362275, 54.6673662292306, 83.267189990584
4184, 2084.13967261985, 392.570653483214, 3356.23296664565, 3550.0005029979, 33.5864998942782, 66.8861178570462, 83.267189990584
4185, 2162.41056593078, 441.326149067122, 3356.23296664565, 3550.0005029979, 35.9662194238463, 71.6743619242215, 83.267189990584
4186, 2328.78730364965, 527.878203399099, 3356.23296664565, 3550.0005029979, 40.9573702825593, 81.7198397821911, 83.267189990584
4187, 2387.15530251194, 564.577453760628, 3356.23296664565, 3550.0005029979, 42.9551074207362, 85.7409671629867, 83.267189990584
4188, 2405.17324655315, 575.924982848256, 3356.23296664565, 3550.0005029979, 43.5844976715295, 87.0078216478407, 83.267189990584
4189, 2400.28109392567, 572.842914303535, 3356.23296664565, 3550.0005029979, 43.4133826967884, 86.6635624872921, 83.267189990584
4190, 2389.1672116245, 565.843844935216, 3356.23296664565, 3550.0005029979, 43.025419592357, 85.8826459284036, 83.267189990584
4191, 2376.80488746595, 558.062466656454, 3356.23296664565, 3550.0005029979, 42.5964840677505, 85.019221698139, 83.267189990584
4192, 2358.76435072614, 546.714071475839, 3356.23296664565, 3550.0005029979, 41.9757415684593, 83.7697587727055, 83.267189990584
4193, 2360.9433491917, 548.085100731967, 3356.23296664565, 3550.0005029979, 42.0500272110102, 83.9191188463794, 83.267189990584
4194, 2396.72377010839, 570.602938831624, 3356.23296664565, 3550.0005029979, 43.2881235981537, 86.4110619498232, 83.267189990584
4195, 2404.70222138177, 575.628140905325, 3356.23296664565, 3550.0005029979, 43.5681542832483, 86.975008319623, 83.267189990584
4196, 2421.74388806417, 586.368318411675, 3356.23296664565, 3550.0005029979, 44.1689635181178, 88.184389641123, 83.267189990584
4197, 2526.14360781071, 652.333200234962, 3356.23296664565, 3550.0005029979, 47.9698806079552, 95.8366189240686, 83.267189990584
4198, 2497.77420750436, 634.377342001319, 3356.23296664565, 3550.0005029979, 46.9175214662754, 93.7182470426688, 83.267189990584
4199, 2183.18759016114, 436.732042826113, 3356.23296664565, 3550.0005029979, 36.2502435217654, 72.2452204494953, 83.267189990584
4200, 1882.04560410987, 260.09906874036, 3356.23296664565, 3550.0005029979, 27.7053035558948, 55.0469005886868, 83.267189990584
4201, 1683.37008511505, 141.652533180294, 3356.23296664565, 3550.0005029979, 22.9864598225215, 45.5580228303355, 83.267189990584
4202, 1566.30878247774, 73.7430163394669, 3356.23296664565, 3550.0005029979, 20.5236632234006, 40.6108489334136, 83.267189990584
4203, 1490.44923590868, 41.4928379235351, 3356.23296664565, 3550.0005029979, 19.1420947282981, 37.8324354130761, 83.267189990584
4204, 1465.39412730236, 26.3181241300551, 3356.23296664565, 3550.0005029979, 18.6769181706899, 36.8979391897766, 83.267189990584
4205, 1497.35429041915, 45.6765275702128, 3356.23296664565, 3550.0005029979, 19.2722877773747, 38.0939886999903, 83.267189990584
4206, 1620.44887446653, 120.474431318913, 3356.23296664565, 3550.0005029979, 21.7416684688137, 43.0568331516116, 83.267189990584
4207, 1854.79634860169, 257.367496981016, 3356.23296664565, 3550.0005029979, 27.2537896429542, 54.1488697466999, 83.267189990584
4208, 2099.65165879542, 402.220137403765, 3356.23296664565, 3550.0005029979, 34.0490279982459, 67.816746485707, 83.267189990584
4209, 2221.24412234129, 478.081219634739, 3356.23296664565, 3550.0005029979, 37.8310168284517, 75.4269839533499, 83.267189990584
4210, 2330.5187507338, 528.965578866378, 3356.23296664565, 3550.0005029979, 41.0157204654485, 81.8372881136261, 83.267189990584
4211, 2413.61272641392, 581.242788571466, 3356.23296664565, 3550.0005029979, 43.8817364876749, 87.6062671866832, 83.267189990584
4212, 2438.04715703242, 596.650224339503, 3356.23296664565, 3550.0005029979, 44.7488621916021, 89.3517152750031, 83.267189990584
4213, 2435.39112219479, 594.974975412894, 3356.23296664565, 3550.0005029979, 44.6545706494337, 89.1621383411075, 83.267189990584
4214, 2441.7991290405, 599.017748807855, 3356.23296664565, 3550.0005029979, 44.8834263381779, 89.6227726570977, 83.267189990584
4215, 2422.57145919481, 586.890175612234, 3356.23296664565, 3550.0005029979, 44.1990121593076, 88.2452024228762, 83.267189990584
4216, 2392.67373699396, 568.051370375391, 3356.23296664565, 3550.0005029979, 43.1479801701423, 86.1295234178982, 83.267189990584
4217, 2380.26750099888, 560.241553347561, 3356.23296664565, 3550.0005029979, 42.7163468120343, 85.2605017130854, 83.267189990584
